text|experiencer|emotion|explicit
On the outside of this knot stood Mr. Casson, the landlord of the Donnithorne Arms, in his most striking attitude--that is to say, with the forefinger of his right hand thrust between the buttons of his waistcoat, his left hand in his breeches pocket, and his head very much on one side; looking, on the whole, like an actor who has only a mono-syllabic part entrusted to him, but feels sure that the audience discern his fitness for the leading business; curiously in contrast with old Jonathan Burge, who held his hands behind him and leaned forward, coughing asthmatically, with an inward scorn of all knowingness that could not be turned into cash. The talk was in rather a lower tone than usual to-day, hushed a little by the sound of Mr. Irwine's voice reading the final prayers of the burial-service. They had all had their word of pity for poor Thias, but now they had got upon the nearer subject of their own grievances against Satchell, the Squire's bailiff, who played the part of steward so far as it was not performed by old Mr. Donnithorne himself, for that gentleman had the meanness to receive his own rents and make bargains about his own timber.|Mr. Casson, the landlord of the Donnithorne Arms|['sadness']|True
On the outside of this knot stood Mr. Casson, the landlord of the Donnithorne Arms, in his most striking attitude--that is to say, with the forefinger of his right hand thrust between the buttons of his waistcoat, his left hand in his breeches pocket, and his head very much on one side; looking, on the whole, like an actor who has only a mono-syllabic part entrusted to him, but feels sure that the audience discern his fitness for the leading business; curiously in contrast with old Jonathan Burge, who held his hands behind him and leaned forward, coughing asthmatically, with an inward scorn of all knowingness that could not be turned into cash. The talk was in rather a lower tone than usual to-day, hushed a little by the sound of Mr. Irwine's voice reading the final prayers of the burial-service. They had all had their word of pity for poor Thias, but now they had got upon the nearer subject of their own grievances against Satchell, the Squire's bailiff, who played the part of steward so far as it was not performed by old Mr. Donnithorne himself, for that gentleman had the meanness to receive his own rents and make bargains about his own timber.|old Jonathan Burge|['sadness']|True
"On the wall of this room a pleasing sign announced in large red letters ""Ladies' Toilet."" At this final blow Gloria broke down. ""I think it's perfectly terrible!"""|Gloria|['sadness']|True
On what is beneath, on the unknown. Or you will crawl up a chimney-flue, at the risk of burning; or you will creep through a sewer-pipe, at the risk of drowning; I do not speak of the holes that you will be obliged to mask, of the stones which you will have to take up and replace twenty times a day, of the plaster that you will have to hide in your straw pallet. A lock presents itself; the bourgeois has in his pocket a key made by a locksmith.|you|['fear']|True
"Once he made a ghastly joke about his dying in the snow, and Jack Powell turned upon him with an oath and bade him to be silent. ""For God's sake don't,"" added the boy weakly, and fell to whimpering like a child. ""Oh, go home to your mother,"" retorted Dan, with a kind of desperate cruelty."|the boy|['fear']|True
One afternoon in Coronado, where they made the longest stay of their trip, more than three weeks, Gloria was arraying herself brilliantly for tea. Anthony, who had been down-stairs listening to the latest rumor bulletins of war in Europe, entered the room, kissed the back of her powdered neck, and went to his dresser. After a great pulling out and pushing in of drawers, evidently unsatisfactory, he turned around to the Unfinished Masterpiece.|Anthony|['joy']|True
One afternoon in Coronado, where they made the longest stay of their trip, more than three weeks, Gloria was arraying herself brilliantly for tea. Anthony, who had been down-stairs listening to the latest rumor bulletins of war in Europe, entered the room, kissed the back of her powdered neck, and went to his dresser. After a great pulling out and pushing in of drawers, evidently unsatisfactory, he turned around to the Unfinished Masterpiece.|her|['joy']|True
One can only look at some men to distrust them; for one feels that they are dark in both directions. They are uneasy in the rear and threatening in front. There is something of the unknown about them.|One|['fear']|True
One can only look at some men to distrust them; for one feels that they are dark in both directions. They are uneasy in the rear and threatening in front. There is something of the unknown about them.|They|['fear']|True
One of the ladies said that you always thought of him as having spoken French after it was over, and accused herself of wrong in not being able to feel afraid of him. None of the ladies was afraid of him, though they could not believe that he was really so deferential to their work as he seemed; and they knew, when he would not criticise Mr. Harrington's work, that he was just acting from principle. They may or may not have known the deference with which he treated Alma's work; but the girl herself felt that his abrupt, impersonal comment recognized her as a real sister in art.|Mr. Harrington's|['disgust']|True
One of the ladies said that you always thought of him as having spoken French after it was over, and accused herself of wrong in not being able to feel afraid of him. None of the ladies was afraid of him, though they could not believe that he was really so deferential to their work as he seemed; and they knew, when he would not criticise Mr. Harrington's work, that he was just acting from principle. They may or may not have known the deference with which he treated Alma's work; but the girl herself felt that his abrupt, impersonal comment recognized her as a real sister in art.|he|['disgust']|True
